date,n_units,n_rows,M0_MAE_day,M0_MSE_day,M0_deviance_day,M1_MAE_day,M1_MSE_day,M1_deviance_day,M2_MAE_day,M2_MSE_day,M2_deviance_day,M1_minus_M0_MAE_day,M1_minus_M0_MSE_day,M1_minus_M0_deviance_day,M2_minus_M0_MAE_day,M2_minus_M0_MSE_day,M2_minus_M0_deviance_day,M2_minus_M1_MAE_day,M2_minus_M1_MSE_day,M2_minus_M1_deviance_day
2025-02-15,11,11,377.6298756599142,336136.5989522875,214.94796443559156,439.5296611402604,453899.41647407727,273.8984046494186,344.54225599615694,258777.4181278887,181.50848260738442,61.89978548034617,117762.81752178975,58.95044021382702,-33.087619663757266,-77359.18082439882,-33.439481828207136,-94.98740514410343,-195121.99834618857,-92.38992204203416
2025-02-16,11,11,411.46198472208386,395308.1418345138,242.0218716107732,478.2285362675097,528392.4632342934,308.0303036486117,392.4863291806906,334909.91707276483,222.0106812711284,66.76655154542584,133084.32139977958,66.00843203783853,-18.97565554139328,-60398.22476174898,-20.0111903396448,-85.74220708681912,-193482.54616152856,-86.01962237748333
2025-02-17,11,11,422.7725601796694,421188.4842130085,242.9200508805482,474.83011432785935,506277.8755434735,291.91716846705816,409.11995265575456,358446.65579185734,228.29062645901058,52.05755414818992,85089.39133046503,48.99711758650997,-13.652607523914867,-62741.82842115115,-14.629424421537607,-65.71016167210479,-147831.21975161618,-63.62654200804758
2025-02-18,11,11,439.51237697324274,465927.4128960179,264.5561915629329,467.0468559733829,517955.2958794763,288.8432434551635,427.89394363035063,415016.37818685634,250.00364155153338,27.534479000140152,52027.8829834584,24.28705189223058,-11.618433342892104,-50911.034709161555,-14.552550011399518,-39.152912343032256,-102938.91769261996,-38.8396019036301
2025-02-19,11,11,415.2101467328404,416015.86672716984,243.80338612018522,456.8557249160215,488163.6003292627,283.6521251032218,412.6560883523416,384334.4520609843,238.9307474983775,41.645578183181044,72147.73360209289,39.84873898303658,-2.554058380498816,-31681.414666185563,-4.87263862180771,-44.19963656367986,-103829.14826827846,-44.72137760484429
2025-02-20,11,11,389.54055650836693,366011.9187044785,224.94951564352684,426.6165806110868,418420.843888993,260.47431317398735,394.3759393412825,345975.5669241639,225.7915713494187,37.076024102719884,52408.92518451455,35.52479753046052,4.83538283291557,-20036.35178031458,0.8420557058918519,-32.240641269804314,-72445.27696482913,-34.682741824568666
2025-02-21,11,11,365.0199414738504,343116.2578648819,215.534386822945,375.9254223573369,357795.4226887883,227.18518265864392,366.71860458392536,325694.89386745915,213.55483749522216,10.905480883486518,14679.164823906438,11.650795835698915,1.6986631100749605,-17421.36399742274,-1.9795493277228502,-9.206817773411558,-32100.52882132918,-13.630345163421765
2025-02-22,11,11,390.8682041509847,349562.40734992776,226.2783964607556,369.30267175674584,287256.1114062324,207.90316971430596,378.80687317966544,306726.18985020963,211.7888001937314,-21.565532394238858,-62306.29594369535,-18.37522674644964,-12.06133097131925,-42836.21749971813,-14.489596267024211,9.504201422919607,19470.078443977225,3.88563047942543
2025-02-23,11,11,430.69384793294444,423365.29690003186,257.5444146910038,376.9583771790685,298903.72610903357,208.12115137176022,401.9591904236556,344507.4989422714,229.09015762612898,-53.735470753875916,-124461.57079099829,-49.423263319243574,-28.73465750928881,-78857.79795776046,-28.45425706487481,25.000813244587107,45603.77283323783,20.969006254368765
2025-02-24,11,11,451.93434507606395,502440.9742834639,271.1156024359943,404.6014717527783,389581.57535016333,224.4451767593064,414.13265998873925,395027.7341957809,231.37354752354202,-47.33287332328564,-112859.39893330057,-46.67042567668787,-37.8016850873247,-107413.24008768302,-39.74205491245226,9.53118823596094,5446.158845617552,6.928370764235609
2025-02-25,11,11,580.8168265918949,901437.112622332,486.345847723887,503.73741026143966,578620.2466682506,385.87948054103344,522.8547278365936,654805.5680317228,407.92585450205115,-77.07941633045527,-322816.8659540813,-100.46636718285356,-57.96209875530133,-246631.54459060915,-78.41999322183585,19.117317575153947,76185.32136347215,22.046373961017707
2025-02-26,11,11,408.20560102476514,416242.1675090317,227.51526583319057,354.2913216883989,266411.4880648911,179.71054464933485,345.76216349600105,250268.3744040905,171.00993302313861,-53.914279336366235,-149830.67944414064,-47.80472118385572,-62.44343752876409,-165973.79310494123,-56.505332810051954,-8.529158192397858,-16143.11366080059,-8.700611626196235
2025-02-27,11,11,399.9209935932513,406617.74616801046,232.5808012910313,416.270290158092,427705.3194610318,247.20074180803476,357.328481255897,283454.5151830341,190.02339555250208,16.3492965648407,21087.573293021356,14.61994051700347,-42.59251233735432,-123163.23098497634,-42.55740573852921,-58.94180890219502,-144250.8042779977,-57.17734625553268
2025-02-28,11,11,372.48239109007324,351071.06147407315,211.3697883952705,384.57483248342635,374414.7808417627,223.37128010762243,333.2180540347033,253703.14668496672,175.29886126439845,12.092441393353113,23343.71936768957,12.001491712351935,-39.264337055369936,-97367.91478910643,-36.070927130872036,-51.35677844872305,-120711.634156796,-48.07241884322397
2025-03-01,11,11,413.0271663963318,385028.0950955361,239.18404611759152,419.64311771029463,389170.95352981146,246.17193615234666,373.82657723299775,277203.2023837328,201.84275706189064,6.615951313962853,4142.858434275375,6.987890034755139,-39.20058916333403,-107824.89271180332,-37.341289055700884,-45.81654047729688,-111967.75114607869,-44.32917909045602
2025-03-02,11,11,439.03150070450687,432071.53283422434,258.84122916297065,459.69552498647414,454250.08573737764,280.25128562902773,408.5658492856142,330831.0959298834,230.2745982513096,20.664024281967272,22178.552903153293,21.410056466057085,-30.465651418892662,-101240.43690434092,-28.566630911661036,-51.129675700859934,-123418.98980749422,-49.97668737771812
2025-03-03,11,11,478.6382893049493,529939.0370712366,288.47622837138823,502.13301139451227,569992.7650289609,311.2777058132982,463.5219345312045,448801.0755529339,272.5381426019275,23.49472208956297,40053.727957724244,22.80147744190998,-15.116354773744774,-81137.96151830273,-15.938085769460713,-38.611076863307744,-121191.68947602698,-38.739563211370694
2025-03-04,11,11,497.52180490304636,557993.2321281444,317.8101211952848,516.449840069049,582891.1935292449,337.0381337923446,489.2869640624702,494472.04895761516,307.7301124071906,18.928035166002587,24897.961401100503,19.228012597059774,-8.234840840576169,-63521.1831705292,-10.080008788094233,-27.162876006578756,-88419.1445716297,-29.308021385154007
2025-03-05,11,11,442.45405659997397,483559.4444842423,262.82606518582,448.4175940368819,487221.21372858714,266.86619395638155,435.8922102477946,432254.29921848397,252.39202873118708,5.963537436907927,3661.769244344847,4.040128770561523,-6.561846352179373,-51305.14526575833,-10.434036454632945,-12.5253837890873,-54966.914510103175,-14.474165225194469
2025-03-06,11,11,378.7383870317186,319413.20953532436,198.83127669936695,377.5598734672725,319485.23869782634,196.86124571789017,365.91981458032984,281415.7551192903,185.88803820567426,-1.1785135644461207,72.0291625019745,-1.970030981476782,-12.818572451388775,-37997.454416034045,-12.94323849369269,-11.640058886942654,-38069.48357853602,-10.973207512215907
2025-03-07,11,11,341.96260639025127,276061.68536088447,172.45211340777976,353.25871475048353,285117.4801144046,182.55427342387915,337.80214437477747,249577.37019275373,165.77161095620036,11.296108360232267,9055.79475352011,10.10216001609939,-4.160462015473797,-26484.315168130735,-6.6805024515794,-15.456570375706065,-35540.109921650845,-16.78266246767879
2025-03-08,11,11,299.5621212596671,194483.98936510374,124.56770260576204,317.85882420362924,208328.7365233057,143.8820725824419,315.27955764792137,196522.35664044283,138.5309685133383,18.296702943962146,13844.747158201964,19.31436997667987,15.71743638825427,2038.3672753390856,13.963265907576272,-2.579266555707875,-11806.379882862879,-5.351104069103599
2025-03-09,11,11,252.4274320220493,125068.38820277572,82.86372583970022,264.2797575393041,120465.48217675126,91.86442049469312,273.3757859807452,131562.82426428856,94.4488473237164,11.852325517254826,-4602.906026024459,9.000694654992898,20.948353958695918,6494.436061512839,11.58512148401617,9.096028441441092,11097.342087537298,2.584426829023272
2025-03-10,11,11,223.30329963738822,117534.89211501325,64.19831762895491,236.9932100403344,125339.78424742875,67.96315421399744,236.70081814307912,118471.57081989023,68.70945011741213,13.689910402946168,7804.892132415494,3.7648365850425307,13.397518505690897,936.6787048769766,4.511132488457221,-0.29239189725527126,-6868.213427538518,0.7462959034146905
2025-03-11,11,11,221.9914041936072,120893.09949167223,65.6499965761729,235.28248234631283,123072.19557947399,72.69822147974618,237.862235562993,120031.46216057618,71.51688999008758,13.291078152705637,2179.096087801765,7.048224903573285,15.870831369385797,-861.637331096048,5.866893413914681,2.57975321668016,-3040.733418897813,-1.1813314896586036
2025-03-12,11,11,130.65768280955743,40592.47893786129,27.07270616513048,102.23832336328186,19414.737959276685,15.755126201287,128.32287786934083,31606.39821219387,24.853101825207762,-28.419359446275564,-21177.740978584607,-11.31757996384348,-2.3348049402166,-8986.08072566742,-2.219604339922718,26.084554506058964,12191.660252917187,9.097975623920762
2025-03-13,11,11,77.1951159314598,10843.994704450872,11.790962100753354,68.71916491798626,8494.11882610674,8.772088948017105,72.48007758271915,8320.026790191785,10.008743884489496,-8.475951013473534,-2349.8758783441317,-3.0188731527362496,-4.715038348740649,-2523.9679142590867,-1.7822182162638587,3.760912664732885,-174.09203591495498,1.2366549364723909
2025-03-14,11,11,62.31453702147764,8772.763046229718,12.655006120037434,60.6790700712616,7968.61038253594,9.531674661912838,69.34914989820275,9142.36029808291,11.307658491094086,-1.635466950216042,-804.1526636937788,-3.1233314581245963,7.034612876725113,369.59725185319076,-1.3473476289433481,8.670079826941155,1173.7499155469695,1.7759838291812482
2025-03-15,11,11,136.00289875334448,39745.619967220475,23.718934543826506,118.55765975148614,38272.17903406069,19.098606281309443,132.02972061454818,44755.79384872909,22.69546971824596,-17.44523900185834,-1473.4409331597853,-4.620328262517063,-3.9731781387962997,5010.173881508614,-1.0234648255805467,13.47206086306204,6483.614814668399,3.5968634369365162
2025-03-16,11,11,293.7602906960265,212468.84189816256,90.80515807521202,278.6475628946405,206125.94371740305,81.96418391263668,288.1975305003627,211046.07812298925,86.448866737315,-15.11272780138603,-6342.898180759512,-8.840974162575336,-5.562760195663827,-1422.7637751733128,-4.356291337897019,9.549967605722202,4920.134405586199,4.484682824678316
2025-03-17,11,11,433.74994161450053,324571.71408197324,172.26044780752198,432.68196421486266,336729.8078402139,171.14926483799937,426.16255675584523,321335.4141786857,165.82992877279142,-1.0679773996378685,12158.093758240633,-1.1111829695226163,-7.587384858655298,-3236.2999032875523,-6.430519034730565,-6.51940745901743,-15394.393661528185,-5.319336065207949
2025-03-18,11,11,411.5520797478018,293189.765988878,150.92872148781524,414.8006941705005,306634.6749611692,151.68649457694374,401.47065237738394,286475.23756096436,145.79816905398488,3.2486144226986653,13444.908972291218,0.7577730891285057,-10.081427370417885,-6714.52842791361,-5.13055243383036,-13.33004179311655,-20159.437400204828,-5.888325522958866
2025-03-19,11,11,351.85083164564605,206549.13263025042,122.70852338654313,349.2975224667924,210390.6044443431,118.74774604696076,348.3992166149763,208595.6619152646,120.58949688713234,-2.553309178853681,3841.4718140926852,-3.9607773395823784,-3.451615030669757,2046.5292850141705,-2.1190264994107935,-0.898305851816076,-1794.9425290785148,1.841750840171585
2025-03-20,11,11,345.7440499947498,198200.0385132851,120.27449713499355,368.41059182589646,223220.68327031136,147.26510484037854,357.5391207907133,213590.2877596351,133.72396935856156,22.666541831146674,25020.644757026254,26.99060770538499,11.795070795963511,15390.249246349995,13.449472223568009,-10.871471035183163,-9630.395510676259,-13.54113548181698
2025-03-21,11,11,257.10409728076445,112206.40577249983,77.6296750177021,273.8499932541215,133629.73171913772,89.04715591162926,271.0477684816259,130564.1431242554,91.49122502512745,16.74589597335705,21423.325946637895,11.417480893927163,13.943671200861445,18357.737351755568,13.86155000742535,-2.802224772495606,-3065.588594882327,2.4440691134981876
2025-03-22,11,11,265.54176650732217,130543.88468140402,69.02592356052223,274.6802867358742,157551.08340948808,72.98541118994318,266.08992034753527,141656.354030213,70.21200000790216,9.13852022855201,27007.19872808407,3.9594876294209485,0.5481538402131036,11112.469348808983,1.1860764473799321,-8.590366388338907,-15894.729379275086,-2.7734111820410163
2025-03-23,11,11,377.22100224120567,259853.88987875218,129.93019325144743,371.7140161555431,263094.730749344,122.52171926195359,366.09233513851274,256993.08294003972,124.85732636896064,-5.506986085662561,3240.840870591812,-7.408473989493842,-11.12866710269293,-2860.806938712456,-5.072866882486792,-5.621681017030369,-6101.647809304268,2.33560710700705
